Dataset,Latitude,Longitude,OriginalDetailedLocation,OriginalAddressText,MappingCountForCoordinate,FullAddress,CoordinateToTextSeconds
TKY,35.514862619320475,139.71474085449836,川崎区 鋼管通り No.川崎市川崎区鋼管通3-1-2(Convenience Store),川崎区 鋼管通り No.川崎市川崎区鋼管通3-1-2,1,"朝日湯源泉 あいる, 川崎市川崎区鋼管通3-1-2, Kōkan-dōri St., Kokan dori 2, Kokan dori, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.078236299999844
TKY,35.514993736606186,139.66550946235657,鶴見区(Coffee Shop),鶴見区,1,"Kitaterao 2-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.2682786999994278
TKY,35.515050500314125,139.67846989631653,鶴見区 鶴見東口駅前通り(River),鶴見区 鶴見東口駅前通り,1,"鶴見東口駅前通り, Tsurumichuo 2-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.9960995000001276
TKY,35.51520769191126,139.67824459075928,鶴見区 鶴見東口駅前通り(Bridge),鶴見区 鶴見東口駅前通り,1,"鶴見東口駅前通り, Tsurumichuo 2-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.6401439000001119
TKY,35.515352,139.664978,鶴見区 第二京浜(Food & Drink Shop),鶴見区 第二京浜,1,"ライフ鶴見店, Dai-ni Keihin, Shimosueyoshi 1-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.9946301999989372
TKY,35.516761275870955,139.7392493052041,川崎区 殿町夜光線(Building),川崎区 殿町夜光線,1,"殿町夜光線, Yako 3, Yako, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.3666451000008235
TKY,35.51692797645308,139.73910460925893,川崎区 殿町夜光線(Building),川崎区 殿町夜光線,1,"かわさき南部斎苑, 殿町夜光線, Yako 3, Yako, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.6383620999986306
TKY,35.51694312445423,139.6303235955901,港北区(Bridge),港北区,1,"Kikuna 7-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.1271655000000464
TKY,35.51721622411518,139.6324110031128,港北区 綱島街道(Burger Joint),港北区 綱島街道,1,"Olympic, 東京丸子横浜線, Kikuna 6-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.2241345000002184
TKY,35.51724539268941,139.63049292721618,港北区(Bridge),港北区,1,"Beltway No.2, Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.7651264000014635
TKY,35.51726425361789,139.63268995285034,港北区(Furniture / Home Store),港北区,1,"Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.0299094000001787
TKY,35.51742184023872,139.63057759321174,港北区(Bridge),港北区,1,"Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.2288370999995095
TKY,35.517625060438846,139.63078676854587,港北区(Bridge),港北区,1,"Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.1256819999998695
TKY,35.517829689693606,139.68659229576588,鶴見区 第一京浜(Train Station),鶴見区 第一京浜,1,"Tsurumi-ichiba, Daiichi-Keihin Ave., Ichiba-yamatocho, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.8672495999999228
TKY,35.51790643453024,139.6312997492947,港北区(Bridge),港北区,1,"Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.0196448999995482
TKY,35.51795142935077,139.69350806706925,川崎区(Convenience Store),川崎区,1,"Kyomachi 1, Kyomachi, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.616748299999017
TKY,35.517956486436894,139.63097104266978,港北区(Bridge),港北区,1,"Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.0444523000005574
TKY,35.5180755732877,139.63143422071528,港北区(Bridge),港北区,1,"Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.347735899998952
TKY,35.51817298822498,139.69929121434689,川崎区 貝塚京町線(Train Station),川崎区 貝塚京町線,1,"Kaizuka Kyomachi Avenue, Oda 1, Oda, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.5809196999998676
TKY,35.51834927608949,139.6322312951088,港北区 綱島街道(Bridge),港北区 綱島街道,1,"東京丸子横浜線, Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.042418600000019
TKY,35.518362643791114,139.72243700239102,川崎区 水門通り(Park),川崎区 水門通り,1,"Suimon-dōri St., Sakuramoto 1, Sakuramoto, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.9405496999988828
TKY,35.51847018386995,139.71619222258704,川崎区(Park),川崎区,1,"Oiwake cho, Oshima, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.9983852999994268
TKY,35.51869639285816,139.62329149246216,港北区 太尾新道(Convenience Store),港北区 太尾新道,1,"Futoo shindo, Okurayama 5-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.0434124999992491
TKY,35.518785464088865,139.6321052312851,港北区(Gas Station / Garage),港北区,1,"Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.4093816000004151
TKY,35.51898129908779,139.71684559921476,川崎区 水門通り(Bus Station),川崎区 水門通り,1,"Oiwake cho, Oshima, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.96111799999926
TKY,35.51906027842493,139.7169603149392,川崎区 水門通り(Bus Station),川崎区 水門通り,1,"Shinkawa-dōri Ave., Oshima 3, Oshima, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.7099076000013156
TKY,35.519352589501004,139.7176885155898,川崎区 水門通り(Bus Station),川崎区 水門通り,1,"Suimon-dōri St., Oshima 3, Oshima, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.4138750000001892
TKY,35.51953034021747,139.6255660057068,港北区 大倉山エルム通り(Food & Drink Shop),港北区 大倉山エルム通り,1,"YorkMart, 大倉山エルム通り, Okurayama 3-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.8746654999995371
TKY,35.519728644182706,139.63240043179857,港北区 綱島街道(Automotive Shop),港北区 綱島街道,1,"東京丸子横浜線, Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.049136500001623
TKY,35.519728644182706,139.63246019795295,港北区 綱島街道(Automotive Shop),港北区 綱島街道,1,"東京丸子横浜線, Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.9583617999996932
TKY,35.520634979662866,139.63023573160172,港北区 レモンロード(Food & Drink Shop),港北区 レモンロード,1,"Maruetsu, Lemon Road, Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.9954072000000452
TKY,35.52073540067677,139.6724510192871,鶴見区 末吉大通り(Medical Center),鶴見区 末吉大通り,1,"Sueyoshi-Odōri Ave., Shimosueyoshi 4-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.6445202000013524
TKY,35.520760422018576,139.68339301040004,鶴見区(Other Great Outdoors),鶴見区,1,"Kyu-Tokaido Street, Ichiba-higashinakacho, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.9677018000002136
TKY,35.52100374604812,139.6838217061156,鶴見区(Other Great Outdoors),鶴見区,1,"Motomiya 1-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.979519500000606
TKY,35.52136412069083,139.6303939819336,港北区 レモンロード(Convenience Store),港北区 レモンロード,1,"原歯科, Lemon Road, Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.131963200001337
TKY,35.521384859635184,139.63066086173058,港北区 レモンロード(Donut Shop),港北区 レモンロード,1,"Mister Donut, Lemon Road, Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.2702448999989429
TKY,35.52140778162006,139.63021963834765,港北区 レモンロード(Chinese Restaurant),港北区 レモンロード,1,"Hidakaya, Lemon Road, Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.744001400000343
TKY,35.521624994389875,139.63013246655464,港北区 レモンロード(Coffee Shop),港北区 レモンロード,1,"Starbucks, Lemon Road, Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 222-0031, Japan",1.3002491000006555
TKY,35.521972,139.6281,港北区(Bar),港北区,1,"Okurayama 3-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.6451658999994834
TKY,35.522015757591234,139.62984681129456,港北区 レモンロード(Train Station),港北区 レモンロード,1,"大倉山, Lemon Road, Okurayama 1-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.3326567000003706
TKY,35.522139677161235,139.62822691195385,港北区 大倉山エルム通り(Bar),港北区 大倉山エルム通り,1,"大倉山エルム通り, Okurayama 3-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.7073980999994092
TKY,35.52224170080888,139.73230719566345,川崎区 産業道路 No.3-1-4(Food & Drink Shop),川崎区 産業道路 No.3-1-4,1,"Costco, 4, Ikegami shincho 3, Ikegami shincho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0832, Japan",0.735035899999275
TKY,35.52238590449859,139.73181039544951,川崎区 産業道路 No.3-1-4(Office),川崎区 産業道路 No.3-1-4,1,"Costco, 4, Ikegami shincho 3, Ikegami shincho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0832, Japan",0.7461145999986911
TKY,35.52244690472591,139.66073513031006,鶴見区(Park),鶴見区,1,"Mitsuikekoen, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.2612033000004883
TKY,35.52251425603265,139.73199997377725,川崎区 産業道路 No.3-1-4(Office),川崎区 産業道路 No.3-1-4,1,"Costco, 4, Ikegami shincho 3, Ikegami shincho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0832, Japan",1.0076042999990025
TKY,35.522699201342654,139.73209476316853,川崎区 産業道路 No.3-1-4(Office),川崎区 産業道路 No.3-1-4,1,"Costco, 4, Ikegami shincho 3, Ikegami shincho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0832, Japan",0.704471699998976
TKY,35.52284121924397,139.68813376036218,川崎区(Convenience Store),川崎区,1,"Shimonamiki, Ikeda, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.325520200000028
TKY,35.52306687933069,139.67573940753937,鶴見区 第二京浜(Spa / Massage),鶴見区 第二京浜,1,"ファンタジースパ;おふろの国, Dai-ni Keihin, Shimosueyoshi 3-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.7566423999996914
TKY,35.523110539333615,139.6914866566658,川崎区 旧東海道(Train Station),川崎区 旧東海道,1,"慰霊塔, Kyu-Tokaido Street, Shimonamiki, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.0246025000014924
TKY,35.52320659125645,139.69232082366943,川崎区 旧東海道(Convenience Store),川崎区 旧東海道,1,"Century 21, Kyū-Tōkaidō St., Ikeda 1, Ikeda, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.8878244000006816
TKY,35.523616993631826,139.69212770462036,川崎区 旧東海道(Historic Site),川崎区 旧東海道,1,"HELLO CYCLING, Kyū-Tōkaidō St., Ikeda 1, Ikeda, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.3297705000004498
TKY,35.5236606533355,139.69181656837463,川崎区 旧東海道(Convenience Store),川崎区 旧東海道,1,"Kitchen Origin, Shimonamiki, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0025, Japan",0.6918186000002606
TKY,35.52385275574945,139.64545726776123,港北区 環状２号(Drugstore / Pharmacy),港北区 環状２号,1,"トレッサ横浜 南棟, Beltway No.2, Tarumachi 4-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.2675431999996365
TKY,35.523865853624564,139.67693567276,鶴見区 第二京浜(Bridge),鶴見区 第二京浜,1,"新鶴見橋, Dai-ni Keihin, Shimosueyoshi 3-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.6234124000002339
TKY,35.52399246630714,139.67557847499847,鶴見区 第二京浜(Medical Center),鶴見区 第二京浜,1,"Dai-ni Keihin, Shimosueyoshi 3-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.0250968000000285
TKY,35.52413419576471,139.67863768743615,鶴見区 第二京浜(Casino),鶴見区 第二京浜,1,"Daini-Keihin Ave., Yako 2-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.3711524000009376
TKY,35.524148099030405,139.69814990686285,川崎区(Bike Shop),川崎区,1,"Motogi 1, Motogi, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.1336068999989948
TKY,35.524245,139.646188,港北区 環状２号(Ramen /  Noodle House),港北区 環状２号,1,"McDonald's, Beltway No.2, Tarumachi 4-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.8806958999994094
TKY,35.52427017648774,139.69326376980345,川崎区 旧東海道(Government Building),川崎区 旧東海道,1,"Kyu-Tokaido Street, Nisshin cho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.7002723999994487
TKY,35.52435483943262,139.64603662490845,港北区 環状２号(Coffee Shop),港北区 環状２号,1,"Seria, Beltway No.2, Tarumachi 4-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.284598000000187
TKY,35.524411596520935,139.64600443840027,港北区 環状２号(Food & Drink Shop),港北区 環状２号,1,"Seria, Beltway No.2, Tarumachi 4-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.7133794000001217
TKY,35.52446398764377,139.6454894542694,港北区 環状２号(Food & Drink Shop),港北区 環状２号,1,"クリーニングショップミヨシ トレッサ横浜店, Morokacho, Kohoku Ward, Yokohama, Kanagawa Prefecture, 222-0002, Japan",1.29331749999983
TKY,35.524533842420965,139.6453446149826,港北区 環状２号(Electronics Store),港北区 環状２号,1,"クリーニングショップミヨシ トレッサ横浜店, Morokacho, Kohoku Ward, Yokohama, Kanagawa Prefecture, 222-0002, Japan",1.9501815000003264
TKY,35.52459496530117,139.64559674263,港北区 環状２号(Fast Food Restaurant),港北区 環状２号,1,"クリーニングショップミヨシ トレッサ横浜店, Morokacho, Kohoku Ward, Yokohama, Kanagawa Prefecture, 222-0002, Japan",0.4897870000004332
TKY,35.52461242897265,139.64662671089172,港北区 環状２号(Automotive Shop),港北区 環状２号,1,"トレッサ横浜 南棟, Beltway No.2, Tarumachi 4-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.9068824999994832
TKY,35.524647,139.68808031,川崎区 旧東海道(Gym / Fitness Center),川崎区 旧東海道,1,"ヨネッティー堤根, Kyu-Tokaido Street, Shimonamiki, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.338932099999511
TKY,35.524647356304264,139.6457576751709,港北区 環状２号(Hobby Shop),港北区 環状２号,1,"Nojima, Beltway No.2, Tarumachi 4-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.018243699998493
TKY,35.52466481996437,139.6453070640564,港北区 環状２号(Miscellaneous Shop),港北区 環状２号,1,"クリーニングショップミヨシ トレッサ横浜店, Morokacho, Kohoku Ward, Yokohama, Kanagawa Prefecture, 222-0002, Japan",0.6913989999993646
TKY,35.5247434063878,139.64560747146606,港北区 環状２号(Mall),港北区 環状２号,1,"クリーニングショップミヨシ トレッサ横浜店, Morokacho, Kohoku Ward, Yokohama, Kanagawa Prefecture, 222-0002, Japan",0.9511023000013664
TKY,35.52476087002699,139.654603600502,鶴見区 環状2号(Sushi Restaurant),鶴見区 環状2号,1,"Beltway No.2, Kajiyama 1-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.0978219000007812
TKY,35.52477833366242,139.6455216407776,港北区 環状２号(Miscellaneous Shop),港北区 環状２号,1,"クリーニングショップミヨシ トレッサ横浜店, Morokacho, Kohoku Ward, Yokohama, Kanagawa Prefecture, 222-0002, Japan",1.2436669999988226
TKY,35.52481620787201,139.71692041379245,川崎区 皐橋水江町線(Bus Station),川崎区 皐橋水江町線,1,"Oshima 5, Oshima, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.0245813000001365
TKY,35.52490931080678,139.68212842941284,鶴見区 第二京浜(Furniture / Home Store),鶴見区 第二京浜,1,"Nitori, Dai-ni Keihin, Shitte 3-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.6182188999991922
TKY,35.52512137,139.71629069,川崎区 皐橋水江町線(Bus Station),川崎区 皐橋水江町線,1,"Satsukibashi Mizuecho Avenue, Oshima 5, Oshima, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.3705563000003167
TKY,35.5251242238315,139.71633187500092,川崎区 皐橋水江町線(Bus Station),川崎区 皐橋水江町線,1,"Satsukibashi Mizuecho Avenue, Oshima 5, Oshima, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.7945247999996354
TKY,35.52532303301063,139.6826901555484,鶴見区(Food & Drink Shop),鶴見区,1,"Shitte 3-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.2216244999999617
TKY,35.525411924817355,139.64749331031834,鶴見区 環状２号(Gas Station / Garage),鶴見区 環状２号,1,"apollostation, Beltway No.2, Komaoka 2-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.7235835999999836
TKY,35.52544631486378,139.62030351161957,港北区 太尾堤緑道(Park),港北区 太尾堤緑道,1,"太尾堤緑道, Okurayama 7-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.8504006000002846
TKY,35.525551,139.64744603,鶴見区 環状２号(Gas Station / Garage),鶴見区 環状２号,1,"apollostation, Beltway No.2, Komaoka 2-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.4114234000007857
TKY,35.525930925196455,139.6958613395691,川崎区 市電通り No.9-7(Ramen /  Noodle House),川崎区 市電通り No.9-7,1,"Tsukemen Gyoku SanSanNana, 9-7, Shiden-dōri Ave., Ogawa cho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.018924199999674
TKY,35.526179778013834,139.65022087097168,鶴見区 環状２号(Hardware Store),鶴見区 環状２号,1,"BEAVER TOZAN, Beltway No.2, Komaoka 2-chome, Tsurumi Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",0.6145775000004505
TKY,35.52631470620177,139.74099067375462,川崎区 川崎駅東扇島線(Bridge),川崎区 川崎駅東扇島線,1,"Kawasaki Higashi-Ogishima Avenue, Shiohama 2-chome, Shiohama, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.0819098000010854
TKY,35.52634131364013,139.62612390518188,港北区 梅見坂(Playground),港北区 梅見坂,1,"梅見坂, Okurayama 2-chome, Kohoku Ward, Yokohama, Kanagawa Prefecture, 231-0017, Japan",1.3121856000016123
TKY,35.52663840158737,139.69446033747383,川崎区 市電通り(Road),川崎区 市電通り,1,"Nisshin cho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.0055343000003631
TKY,35.52670938087336,139.6947195969935,川崎区 市電通り(Road),川崎区 市電通り,1,"Shiden-dōri Ave., Nisshin cho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.9772725000002538
TKY,35.52674296838259,139.70595717430115,川崎区 新川通り(Medical Center),川崎区 新川通り,1,"Shinkawa-dōri Ave., Shinkawa dori, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0013, Japan",0.999665699999241
TKY,35.526826090215,139.70236327767918,川崎区 新川通り(Road),川崎区 新川通り,1,"Shinkawa-dōri Ave., Higashida cho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.6690656000009767
TKY,35.52684612785189,139.70252284318104,川崎区 新川通り(Road),川崎区 新川通り,1,"Daiichi Keihin, Higashida cho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.0834748999986914
TKY,35.52695916269252,139.7019194883899,川崎区 新川通り(Road),川崎区 新川通り,1,"Shinkawa-dōri Ave., Higashida cho, Isago, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.95942549999927
TKY,35.526987214419066,139.69441546574927,川崎区 市電通り No.7(Gaming Cafe),川崎区 市電通り No.7,1,"7, Shiden-dōri Ave., Nisshin cho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0024, Japan",1.2880521999995835
TKY,35.52700107795146,139.69418612191097,川崎区 市電通り No.7(Gaming Cafe),川崎区 市電通り No.7,1,"7, Shiden-dōri Ave., Nisshin cho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0024, Japan",0.6280495999999403
TKY,35.527014543813735,139.69454010951267,川崎区 市電通り No.7(Gaming Cafe),川崎区 市電通り No.7,1,"7, Shiden-dōri Ave., Nisshin cho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0024, Japan",1.3899019999989832
TKY,35.52704958863916,139.69419110763712,川崎区 市電通り No.7(Gaming Cafe),川崎区 市電通り No.7,1,"7, Shiden-dōri Ave., Nisshin cho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0024, Japan",0.9924018000001524
TKY,35.52707476861001,139.70970153808594,川崎区 皐橋水江町線(Stadium),川崎区 皐橋水江町線,1,"Satsukibashi Mizuecho Avenue, Oshima 1, Oshima, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.9873079999997572
TKY,35.527088997148944,139.6944104800042,川崎区 市電通り No.7(Gaming Cafe),川崎区 市電通り No.7,1,"7, Shiden-dōri Ave., Nisshin cho, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0024, Japan",1.0000100999986898
TKY,35.527194827564806,139.70228523015976,川崎区 37番街(Mobile Phone Shop),川崎区 37番街,1,"docomo Shop, 37th Avenue, Higashida cho, Isago, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",0.6496202999987872
TKY,35.527445049402395,139.7012712628259,川崎区 新川通り(Building),川崎区 新川通り,1,"Shinkawa-dōri Ave., Higashida cho, Isago, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.086522399999012
TKY,35.52745138447289,139.7009371801164,川崎区 新川通り(Building),川崎区 新川通り,1,"Bank of Yokohama, Shinkawa-dōri Ave., Isago 2, Isago, Kawasaki Ward, Kawasaki, Kanagawa Prefecture, 210-0000, Japan",1.5011785000006057
